project_name,full_test_name,source_file,augmented_source_marker,isCorrect,incorrect_type,is_mutation,mutation_iteration,model_predicted_prob,model_predicted_label_thresh0.5,rerun_consistency,prediction_time_secs,rerun_time_consume
karate,com.intuit.karate.JsonUtilsTest.testBeanConversion.testBeanConversion,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.010412,0,1.000000,0.039557,29.329274
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists.itConvertsSetsToLists,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.999995,1,1.000000,0.038859,40.028518
hertzbeat,org.dromara.hertzbeat.collector.util.CollectUtilTest.replaceSmilingPlaceholder.replaceSmilingPlaceholder,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.993878,1,1.000000,0.038430,80.015703
castle-java,io.castle.client.model.CastleDeviceTest.jsonSerialized.jsonSerialized,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.999991,1,1.000000,0.040584,26.814604
Strata,com.opengamma.strata.data.MarketDataTest.test_combinedWith_noClashSame.test_combinedWith_noClashSame,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.999978,1,1.000000,0.040792,35.502808
fastjson,com.alibaba.json.bvt.guava.ArrayListMultimapTest.test_for_multimap.test_for_multimap,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.914310,1,1.000000,0.039870,25.484430
jetcache,com.alicp.jetcache.anno.support.ConfigProvider_CacheMessagePublisher_Test.test.test,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.996769,1,1.000000,0.039749,31.022462
fastjson,com.alibaba.json.bvt.issue_1100.Issue1177_2.test_for_issue.test_for_issue,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.025355,0,1.000000,0.041330,85.871465
fastjson,com.alibaba.json.bvt.issue_1400.Issue1480.test_for_issue.test_for_issue,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.933116,1,1.000000,0.040884,72.158875
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue.test_for_issue,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.883452,1,1.000000,0.043173,101.441165
fastjson,com.alibaba.json.bvt.writeClassName.WriteDuplicateType.test_dupType2.test_dupType2,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.967928,1,1.000000,0.042811,24.940780
incubator-shardingsphere,org.apache.shardingsphere.shardingjdbc.jdbc.core.datasource.MasterSlaveDataSourceTest.assertGetDatabaseProductName.assertGetDatabaseProductName,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.999206,1,1.000000,0.041398,31.804423
shenyu,org.apache.shenyu.admin.service.PermissionServiceTest.testGetPermissionMenu.testGetPermissionMenu,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.975632,1,1.000000,0.042047,115.260740
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl.testAssembleLongPollRefreshUrl,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.560402,1,1.000000,0.044060,57.607450
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.926198,1,1.000000,0.044168,40.715794
apollo,com.ctrip.framework.apollo.adminservice.controller.ReleaseControllerTest.testReleaseBuild.testReleaseBuild,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.085577,0,1.000000,0.043286,126.396502
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenReleaseMsgSizeBiggerThan500.testWhenReleaseMsgSizeBiggerThan500,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.595270,1,1.000000,0.044149,62.094354
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders.shouldPrintHeaders,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.019030,0,1.000000,0.042664,17.538201
feign,feign.json.JsonEncoderTest.encodesObject.encodesObject,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.890140,1,1.000000,0.040212,35.276565
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp.jsonp,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.999997,1,1.000000,0.038745,51.030856
spring-cloud-config,org.springframework.cloud.config.monitor.GiteePropertyPathNotificationExtractorTests.giteeSample.giteeSample,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.999995,1,1.000000,0.038307,19.184336
karate,com.intuit.karate.JsonUtilsTest.testBeanConversion.testBeanConversion,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.009859,0,1.000000,0.038156,29.329274
json-schema-validator,com.networknt.schema.CollectorContextTest.testCollectorContextWithKeyword.testCollectorContextWithKeyword,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.999990,1,1.000000,0.038305,36.639424
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists.itConvertsSetsToLists,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.999994,1,1.000000,0.038908,40.028518
hertzbeat,org.dromara.hertzbeat.collector.util.CollectUtilTest.replaceSmilingPlaceholder.replaceSmilingPlaceholder,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.994026,1,1.000000,0.039260,80.015703
castle-java,io.castle.client.model.CastleDeviceTest.jsonSerialized.jsonSerialized,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.999992,1,1.000000,0.040593,26.814604
Strata,com.opengamma.strata.data.MarketDataTest.test_combinedWith_noClashSame.test_combinedWith_noClashSame,flaky_doctor_131_gpt_fixed_checked_labeled_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.999980,1,1.000000,0.040519,35.502808
crane4j,cn.crane4j.core.support.SimpleCrane4jGlobalConfigurationTest.operatePropertyMappingStrategy,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_original,1,NaN,True,1.000000,0.367034,0,1.000000,0.040399,91.758742
fastjson,com.alibaba.json.bvt.issue_1500.Issue1584.test_for_issue,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,3.000000,True,1.000000,0.203170,0,1.000000,0.040551,327.012596
apollo,com.ctrip.framework.apollo.configservice.service.ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,1.000000,True,1.000000,0.658509,1,1.000000,0.042012,163.914249
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrlWithMultipleNamespaces,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,3.000000,True,1.000000,0.002122,0,1.000000,0.042195,161.433530
apollo,com.ctrip.framework.apollo.internals.RemoteConfigLongPollServiceTest.testAssembleLongPollRefreshUrl,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,2.000000,True,1.000000,0.000199,0,1.000000,0.042208,127.879131
feign,feign.mock.RequestHeadersTest.shouldPrintHeaders,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,3.000000,True,1.000000,0.001254,0,1.000000,0.041799,87.372173
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.jsonp,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,1.000000,True,1.000000,0.999998,1,1.000000,0.041333,59.392783
vjtools,com.vip.vjtools.vjkit.mapper.JsonMapperTest.toJson,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,3.000000,True,1.000000,0.344311,0,1.000000,0.040888,198.170352
jinjava,com.hubspot.jinjava.lib.filter.ListFilterTest.itConvertsSetsToLists,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,2.000000,True,1.000000,0.999963,1,1.000000,0.042663,203.033553
fastjson,com.alibaba.json.bvt.path.JSONPath_reverse_test.test_reserve3,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,1.000000,True,1.000000,0.983538,1,1.000000,0.041699,274.609945
fastjson,com.alibaba.json.bvt.support.spring.mock.testcase.FastJsonpHttpMessageConverter4Case1Test.test2_2,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,1.000000,True,1.000000,0.009760,0,1.000000,0.041286,393.413880
avro,org.apache.avro.reflect.TestReflect.testAvroDoc,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,1.000000,True,1.000000,0.987298,1,1.000000,0.040748,133.210809
seatunnel,org.apache.seatunnel.api.configuration.util.OptionUtilTest.test,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,1.000000,True,1.000000,0.998755,1,1.000000,0.040649,270.621227
shenyu,org.apache.shenyu.admin.service.register.ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,1.000000,True,1.000000,0.570022,1,1.000000,0.042932,352.289182
crane4j,cn.crane4j.core.support.SimpleCrane4jGlobalConfigurationTest.operatePropertyMappingStrategy,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,NaN,True,1.000000,0.974118,1,1.000000,0.043892,91.758742
botbuilder-java,com.microsoft.bot.restclient.AdditionalPropertiesSerializerTests.canSerializeAdditionalProperties,flaky_doctor_126_magicoder_with_time.csv,flakydoctor_groundtruth_copy,1,3.000000,True,1.000000,0.999924,1,1.000000,0.042421,373.075791
shenyu,ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.478975,0,1.000000,0.041677,22.222519
shenyu,ShenyuClientRegisterSofaServiceImplTest.testRuleHandler,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.961065,1,1.000000,0.042725,2.433623
shenyu,ShenyuClientRegisterDubboServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,2.000000,True,1.000000,0.000522,0,1.000000,0.040873,23.762658
shenyu,ShenyuClientRegisterGrpcServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,2.000000,True,1.000000,0.001460,0,1.000000,0.044146,20.786085
shenyu,ShenyuClientRegisterSpringCloudServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.020647,0,1.000000,0.044318,23.647882
apollo,JpaMapFieldJsonConverterTest.convertToDatabaseColumn_twoElement,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.000047,0,1.000000,0.044205,3.295135
apollo,ReleaseControllerTest.testReleaseBuild,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.264552,0,1.000000,0.041799,10.429578
shenyu,ShenyuClientRegisterTarsServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.289811,0,1.000000,0.043401,21.462337
apollo,NamespaceBranchServiceTest.testUpdateBranchGrayRulesWithUpdateOnce,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.507042,1,1.000000,0.045280,7.117911
apollo,NamespaceBranchServiceTest.testUpdateBranchGrayRulesWithUpdateTwice,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,3.000000,True,1.000000,0.000021,0,1.000000,0.044331,10.712082
apollo,ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.046212,0,1.000000,0.045270,9.554834
okta-hooks-sdk-java,ImportHooksTest.createUserTest,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.005260,0,1.000000,0.044082,2.810890
apollo,ReleaseMessageServiceWithCacheTest.testWhenReleaseMsgSizeBiggerThan500,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.767265,1,1.000000,0.041665,9.298918
okta-hooks-sdk-java,ImportHooksTest.passwordImportUnverifiedTest,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.002052,0,1.000000,0.040944,2.874975
okta-hooks-sdk-java,ImportHooksTest.linkUserTest,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.138643,0,1.000000,0.039780,3.906711
okta-hooks-sdk-java,ImportHooksTest.passwordImportVerifiedTest,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.001190,0,1.000000,0.038990,2.931282
okta-hooks-sdk-java,TokenHooksTest.addClaim,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.000119,0,1.000000,0.038914,4.151305
okta-hooks-sdk-java,TokenHooksTest.addClaims,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.000045,0,1.000000,0.039203,10.131676
okta-hooks-sdk-java,TokenHooksTest.removeClaims,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.000042,0,1.000000,0.040423,5.834457
okta-hooks-sdk-java,TokenHooksTest.replaceClaims,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.000036,0,1.000000,0.040901,9.954258
okta-hooks-sdk-java,TokenHooksTest.tokenExpiration,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.000106,0,1.000000,0.041864,4.387671
okta-hooks-sdk-java,UserRegHooksTest.allow,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.003659,0,1.000000,0.040217,3.321582
okta-hooks-sdk-java,UserRegHooksTest.deny,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,3.000000,True,1.000000,0.001776,0,1.000000,0.038925,2.663928
okta-hooks-sdk-java,UserRegHooksTest.complexError,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.000055,0,1.000000,0.038587,6.964959
okta-hooks-sdk-java,UserRegHooksTest.errorWithDebugContext,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.010113,0,1.000000,0.039402,2.963863
okta-hooks-sdk-java,UserRegHooksTest.updateProfile,flaky_fix_181_gpt35_labeled.csv,flakyfix_original,0,1.000000,True,1.000000,0.003688,0,1.000000,0.038430,4.003032
shenyu,ShenyuClientRegisterDivideServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.997744,1,1.000000,0.038122,22.222519
shenyu,ShenyuClientRegisterDubboServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999921,1,1.000000,0.042485,23.762658
shenyu,ShenyuClientRegisterSofaServiceImplTest.testRuleHandler,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999997,1,1.000000,0.044080,2.433623
shenyu,ShenyuClientRegisterGrpcServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999978,1,1.000000,0.041544,20.786085
shenyu,ShenyuClientRegisterSpringCloudServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999619,1,1.000000,0.042274,23.647882
shenyu,ShenyuClientRegisterTarsServiceImplTest.testBuildHandle,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.998051,1,1.000000,0.042322,21.462337
apollo,ReleaseControllerTest.testReleaseBuild,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.990100,1,1.000000,0.043264,10.429578
apollo,JpaMapFieldJsonConverterTest.convertToDatabaseColumn_twoElement,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999977,1,1.000000,0.043529,3.295135
apollo,NamespaceBranchServiceTest.testUpdateBranchGrayRulesWithUpdateOnce,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.016273,0,1.000000,0.043191,7.117911
apollo,NamespaceBranchServiceTest.testUpdateBranchGrayRulesWithUpdateTwice,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.004850,0,1.000000,0.042573,10.712082
apollo,ReleaseMessageServiceWithCacheTest.testWhenReleaseMsgSizeBiggerThan500,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.670864,1,1.000000,0.044185,9.298918
apollo,ReleaseMessageServiceWithCacheTest.testWhenHasReleaseMsgAndHasRepeatMsg,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.021420,0,1.000000,0.044178,9.554834
okta-hooks-sdk-java,ImportHooksTest.createUserTest,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999997,1,1.000000,0.043648,2.810890
okta-hooks-sdk-java,ImportHooksTest.linkUserTest,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999995,1,1.000000,0.041610,3.906711
okta-hooks-sdk-java,ImportHooksTest.passwordImportVerifiedTest,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999997,1,1.000000,0.040691,2.931282
okta-hooks-sdk-java,ImportHooksTest.passwordImportUnverifiedTest,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999997,1,1.000000,0.040436,2.874975
okta-hooks-sdk-java,TokenHooksTest.addClaim,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999992,1,1.000000,0.040496,4.151305
okta-hooks-sdk-java,TokenHooksTest.addClaims,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999980,1,1.000000,0.040977,10.131676
okta-hooks-sdk-java,TokenHooksTest.removeClaims,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999982,1,1.000000,0.042199,5.834457
okta-hooks-sdk-java,TokenHooksTest.tokenExpiration,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999993,1,1.000000,0.041381,4.387671
okta-hooks-sdk-java,TokenHooksTest.replaceClaims,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999974,1,1.000000,0.040400,9.954258
okta-hooks-sdk-java,UserRegHooksTest.allow,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999997,1,1.000000,0.040421,3.321582
okta-hooks-sdk-java,UserRegHooksTest.complexError,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999982,1,1.000000,0.040694,6.964959
okta-hooks-sdk-java,UserRegHooksTest.deny,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999997,1,1.000000,0.041005,2.663928
okta-hooks-sdk-java,UserRegHooksTest.errorWithDebugContext,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999996,1,1.000000,0.039741,2.963863
okta-hooks-sdk-java,UserRegHooksTest.updateProfile,flaky_fix_181_gpt35_labeled.csv,flakyfix_groundtruth_copy,1,NaN,True,1.000000,0.999998,1,1.000000,0.038973,4.003032
